case_name,event_id,rev_id,event_in_rev,opr_reference_time_s,opr_timing_reference,opr_center_time_s,opr_start_time_s,opr_end_time_s,opr_width_s,center_offset_s,opr_peak_value,center_quality,source_file_id,rev_period_s,rpm,opr_events_per_revolution
1000_2500_3500,64,11,4,0.550649,threshold_rising_edge,0.550885947391747,0.550649,0.5511314,0.000482399999999994,-4.25260825309692e-06,4.83615326472469,1,1000,0.051666,1161.30530716525,6
1000_2500_3500,65,11,5,0.559318,threshold_rising_edge,0.559509171116346,0.559318,0.5597074,0.000389399999999984,-3.52888365351411e-06,4.86487586487587,1,1000,0.0516504,1161.65605687468,6
1000_2500_3500,66,11,6,0.5679246,threshold_rising_edge,0.568128130216205,0.5679246,0.568343,0.000418400000000041,-5.66978379468175e-06,4.87196930054073,1,1000,0.0516362,1161.97551330268,6
1000_2500_3500,67,12,1,0.5764936,threshold_rising_edge,0.576767021367779,0.5764936,0.5770484,0.000554799999999966,-3.97863222112438e-06,4.95860224431653,1,1000,0.0516224,1162.28613935036,6
1000_2500_3500,68,12,2,0.5851444,threshold_rising_edge,0.585332626600745,0.5851444,0.5855274,0.000383000000000022,-3.27339925487724e-06,4.8737135879993,1,1000,0.051609,1162.5879207115,6
1000_2500_3500,69,12,3,0.5937564,threshold_rising_edge,0.593953349217742,0.5937564,0.5941556,0.000399200000000044,-2.65078225836213e-06,4.86208500494215,1,1000,0.0515966,1162.86732071493,6
1000_2500_3500,70,12,4,0.602315,threshold_rising_edge,0.602551360838095,0.602315,0.6027964,0.000481399999999965,-4.33916190545336e-06,4.84301412872842,1,1000,0.0515844,1163.14234536023,6
1000_2500_3500,71,12,5,0.6109684,threshold_rising_edge,0.611159507615458,0.6109684,0.6113578,0.000389399999999984,-3.59238454228361e-06,4.86394557823129,1,1000,0.0515748,1163.35884967077,6
1000_2500_3500,72,12,6,0.6195608,threshold_rising_edge,0.61976421071309,0.6195608,0.6199786,0.000417800000000024,-5.48928690990991e-06,4.87069015640444,1,1000,0.0515658,1163.56189567504,6
1000_2500_3500,73,13,1,0.628116,threshold_rising_edge,0.628389123461538,0.628116,0.6286704,0.000554399999999955,-4.07653846157263e-06,4.96278853421711,1,1000,0.0515556,1163.79210017922,6
1000_2500_3500,74,13,2,0.6367534,threshold_rising_edge,0.636941141711574,0.6367534,0.6371356,0.000382199999999999,-3.35828842645824e-06,4.86906215477644,1,1000,0.0515477999999999,1163.96820038877,6
1000_2500_3500,75,13,3,0.645353,threshold_rising_edge,0.645549710011719,0.645353,0.6457518,0.000398800000000032,-2.68998828056866e-06,4.86941101226815,1,1000,0.0515416000000001,1164.10821549971,6
1000_2500_3500,76,13,4,0.6538994,threshold_rising_edge,0.654135801488587,0.6538994,0.6543806,0.000481199999999959,-4.19851141275629e-06,4.85173556602128,1,1000,0.0515344,1164.27085597193,6
1000_2500_3500,77,13,5,0.6625432,threshold_rising_edge,0.662734122878788,0.6625432,0.6629324,0.000389199999999978,-3.67712121207564e-06,4.86906215477644,1,1000,0.051523,1164.52846301652,6
1000_2500_3500,78,13,6,0.6711266,threshold_rising_edge,0.671329885674931,0.6711266,0.6715438,0.000417200000000006,-5.31432506900575e-06,4.86824815396244,1,1000,0.0515106,1164.80879663603,6
1000_2500_3500,79,14,1,0.6796716,threshold_rising_edge,0.679944143770903,0.6796716,0.6802244,0.000552799999999909,-3.8562290969324e-06,4.96150939008082,1,1000,0.0514983999999999,1165.08474049679,6
1000_2500_3500,80,14,2,0.6883012,threshold_rising_edge,0.688489054640626,0.6883012,0.688683,0.000381800000000099,-3.0453593737878e-06,4.83487412058841,1,1000,0.0514836000000001,1165.41966762231,6
1000_2500_3500,81,14,3,0.6968946,threshold_rising_edge,0.697091017594334,0.6968946,0.697293,0.000398400000000021,-2.7824056662018e-06,4.85161928019071,1,1000,0.0514673999999999,1165.78649786078,6
1000_2500_3500,82,14,4,0.7054338,threshold_rising_edge,0.705670045885653,0.7054338,0.7059152,0.000481399999999965,-4.45411434679688e-06,4.854526425955,1,1000,0.0514524,1166.12636145253,6
1000_2500_3500,83,14,5,0.7140662,threshold_rising_edge,0.714257080496829,0.7140662,0.7144548,0.000388599999999961,-3.41950317128692e-06,4.852084423513,1,1000,0.0514418,1166.36665124471,6
1000_2500_3500,84,14,6,0.7226372,threshold_rising_edge,0.722839958092949,0.7226372,0.723054,0.000416799999999995,-5.64190705121259e-06,4.86057328914472,1,1000,0.0514306,1166.62064996325,6
1000_2500_3500,85,15,1,0.73117,threshold_rising_edge,0.731442135308866,0.73117,0.7317222,0.000552200000000003,-3.9646911343949e-06,4.96860282574568,1,1000,0.0514204,1166.85206649501,6
1000_2500_3500,86,15,2,0.7397848,threshold_rising_edge,0.739972430046906,0.7397848,0.7401664,0.000381599999999982,-3.1699530935736e-06,4.86871329728473,1,1000,0.0514106,1167.07449436498,6
1000_2500_3500,87,15,3,0.748362,threshold_rising_edge,0.748558240582173,0.748362,0.7487602,0.000398200000000015,-2.8594178268504e-06,4.87499273213559,1,1000,0.0514014,1167.2833813865,6
1000_2500_3500,88,15,4,0.7568862,threshold_rising_edge,0.757122412992778,0.7568862,0.7573676,0.000481400000000076,-4.4870072217762e-06,4.85929414500843,1,1000,0.0513888,1167.56958714739,6
1000_2500_3500,89,15,5,0.765508,threshold_rising_edge,0.765698415710744,0.765508,0.7658962,0.000388200000000061,-3.68428925612285e-06,4.86441072155358,1,1000,0.0513754000000001,1167.87411874165,6
1000_2500_3500,90,15,6,0.7740678,threshold_rising_edge,0.774270351812058,0.7740678,0.774484,0.000416199999999978,-5.54818794240575e-06,4.86499215070644,1,1000,0.0513608,1168.20610270868,6
1000_2500_3500,91,16,1,0.7825904,threshold_rising_edge,0.782862746518629,0.7825904,0.783143,0.000552600000000014,-3.95348137138818e-06,4.9595325309611,1,1000,0.0513462,1168.53827547121,6
1000_2500_3500,92,16,2,0.7911954,threshold_rising_edge,0.791382836261546,0.7911954,0.7915764,0.000380999999999965,-3.06373845426755e-06,4.857782429211,1,1000,0.0513344,1168.80688193492,6
1000_2500_3500,93,16,3,0.7997634,threshold_rising_edge,0.799959259326887,0.7997634,0.8001606,0.000397199999999986,-2.74067311334392e-06,4.86580615152044,1,1000,0.0513256,1169.00727901866,6
1000_2500_3500,94,16,4,0.808275,threshold_rising_edge,0.808510828169014,0.808275,0.8087554,0.000480400000000047,-4.37183098589422e-06,4.85324728181871,1,1000,0.0513170000000001,1169.20318802736,6
1000_2500_3500,95,16,5,0.8168834,threshold_rising_edge,0.817073812734134,0.8168834,0.8172712,0.000387799999999938,-3.48726586563153e-06,4.86510843653701,1,1000,0.0513096,1169.37181346181,6
1000_2500_3500,96,16,6,0.8254286,threshold_rising_edge,0.825630637589012,0.8254286,0.8258438,0.00041520000000006,-5.56241098825794e-06,4.85196813768242,1,1000,0.0513056000000001,1169.46298259839,6
1000_2500_3500,97,17,1,0.8339366,threshold_rising_edge,0.834208610567314,0.8339366,0.8344884,0.000551799999999991,-3.88943268558872e-06,4.95941624513053,1,1000,0.0513013999999999,1169.55872549287,6
1000_2500_3500,98,17,2,0.8425298,threshold_rising_edge,0.842716868792766,0.8425298,0.84291,0.000380200000000053,-3.03120723366135e-06,4.8806907378336,1,1000,0.051292,1169.77306402558,6
1000_2500_3500,99,17,3,0.851089,threshold_rising_edge,0.851284564064198,0.851089,0.8514858,0.000396799999999975,-2.83593580174824e-06,4.84324670038956,1,1000,0.0512778,1170.09700104139,6
1000_2500_3500,100,17,4,0.859592,threshold_rising_edge,0.859827355841136,0.859592,0.8600716,0.000479600000000024,-4.44415886358129e-06,4.85627071341357,1,1000,0.0512604,1170.49418264391,6
1000_2500_3500,101,17,5,0.868193,threshold_rising_edge,0.868382975010823,0.868193,0.8685802,0.000387200000000032,-3.62498917749754e-06,4.86952729809873,1,1000,0.051243,1170.89163397927,6
1000_2500_3500,102,17,6,0.8767342,threshold_rising_edge,0.876936173670562,0.8767342,0.877149,0.000414799999999937,-5.4263294376744e-06,4.85789871504157,1,1000,0.051226,1171.28020926873,6
1000_2500_3500,103,18,1,0.885238,threshold_rising_edge,0.885509275175053,0.885238,0.885788,0.00055000000000005,-3.72482494714887e-06,4.93999651142508,1,1000,0.05121,1171.64616285882,6
1000_2500_3500,104,18,2,0.8938218,threshold_rising_edge,0.894008550162212,0.8938218,0.8942016,0.000379800000000041,-3.14983778793021e-06,4.87650444793302,1,1000,0.0511986,1171.90704433324,6
1000_2500_3500,105,18,3,0.9023668,threshold_rising_edge,0.902561980855439,0.9023668,0.902763,0.000396199999999958,-2.91914456118647e-06,4.85731728588871,1,1000,0.0511918,1172.06271316891,6
1000_2500_3500,106,18,4,0.9108524,threshold_rising_edge,0.911087192175269,0.9108524,0.9113308,0.00047839999999999,-4.40782473098977e-06,4.86894586894587,1,1000,0.0511844,1172.23216448762,6
1000_2500_3500,107,18,5,0.919436,threshold_rising_edge,0.919625764370983,0.919436,0.9198224,0.000386400000000009,-3.43562901738981e-06,4.88290016861446,1,1000,0.051175,1172.44748412311,6
1000_2500_3500,108,18,6,0.9279602,threshold_rising_edge,0.928161655297973,0.9279602,0.9283742,0.000414000000000025,-5.54470202707158e-06,4.85045642188499,1,1000,0.051163,1172.72247522624,6
1000_2500_3500,109,19,1,0.936448,threshold_rising_edge,0.936718985309278,0.936448,0.9369978,0.000549800000000045,-3.91469072158479e-06,4.9603465317751,1,1000,0.0511502,1173.01594128664,6
1000_2500_3500,110,19,2,0.9450204,threshold_rising_edge,0.945206950077527,0.9450204,0.9453998,0.00037940000000003,-3.14992247274493e-06,4.87324844467702,1,1000,0.051137,1173.31873203356,6
1000_2500_3500,111,19,3,0.9535586,threshold_rising_edge,0.953753590015254,0.9535586,0.953954,0.000395399999999935,-2.70998474616313e-06,4.84661898947613,1,1000,0.0511264,1173.56199536834,6
1000_2500_3500,112,19,4,0.9620368,threshold_rising_edge,0.962271511934316,0.9620368,0.962515,0.000478199999999984,-4.38806568436867e-06,4.87057387057387,1,1000,0.0511175999999999,1173.76402648012,6
1000_2500_3500,113,19,5,0.970611,threshold_rising_edge,0.970800601696887,0.970611,0.9709974,0.000386400000000009,-3.59830311347231e-06,4.8696435839293,1,1000,0.0511106,1173.92478272609,6
1000_2500_3500,114,19,6,0.9791232,threshold_rising_edge,0.979324699198388,0.9791232,0.9795368,0.000413600000000014,-5.30080161220692e-06,4.87696959125531,1,1000,0.0511038,1174.08098810656,6
1000_2500_3500,115,20,1,0.9875982,threshold_rising_edge,0.987868904305784,0.9875982,0.9881472,0.000549000000000022,-3.79569421649073e-06,4.94208965637537,1,1000,0.0510967999999999,1174.241831191,6
1000_2500_3500,116,20,2,0.9961574,threshold_rising_edge,0.996343661964795,0.9961574,0.9965364,0.000379000000000018,-3.23803520485555e-06,4.8728995871853,1,1000,0.0510868,1174.47168348771,6
1000_2500_3500,117,20,3,1.004685,threshold_rising_edge,1.00487982329578,1.004685,1.0050802,0.00039520000000004,-2.77670421677811e-06,4.86243386243386,1,1000,0.0510709999999999,1174.8350335807,6
1000_2500_3500,118,20,4,1.0131544,threshold_rising_edge,1.01338885987823,1.0131544,1.013632,0.000477600000000189,-4.34012176575571e-06,4.85185185185185,1,1000,0.0510554000000001,1175.19400494365,6
1000_2500_3500,119,20,5,1.0217216,threshold_rising_edge,1.02191111538747,1.0217216,1.0221076,0.000385999999999997,-3.48461253252275e-06,4.87464387464388,1,1000,0.0510383999999999,1175.58544154989,6
1000_2500_3500,120,20,6,1.030227,threshold_rising_edge,1.03042823101985,1.030227,1.0306402,0.000413199999999891,-5.36898014646958e-06,4.88452817024246,1,1000,0.0510235999999999,1175.92643404229,6
1000_2500_3500,121,21,1,1.038695,threshold_rising_edge,1.03896541589563,1.038695,1.0392436,0.000548600000000121,-3.88410436724662e-06,4.9665096807954,1,1000,0.0510098000000001,1176.2445647699,6
1000_2500_3500,122,21,2,1.0472442,threshold_rising_edge,1.04743023582618,1.0472442,1.0476226,0.000378400000000001,-3.16417382073553e-06,4.86789929647073,1,1000,0.0509980000000001,1176.51672614612,6
1000_2500_3500,123,21,3,1.055756,threshold_rising_edge,1.05595062214575,1.055756,1.0561504,0.000394400000000017,-2.57785425405999e-06,4.85150299436014,1,1000,0.0509898,1176.70592942118,6
1000_2500_3500,124,21,4,1.0642098,threshold_rising_edge,1.06444368882494,1.0642098,1.0646862,0.000476399999999932,-4.31117506316525e-06,4.86185243328101,1,1000,0.0509828000000001,1176.86749256612,6
1000_2500_3500,125,21,5,1.07276,threshold_rising_edge,1.0729494079075,1.07276,1.0731456,0.000385599999999986,-3.39209250466155e-06,4.85545671259957,1,1000,0.0509774000000001,1176.99215730892,6
1000_2500_3500,126,21,6,1.0812506,threshold_rising_edge,1.0814515401256,1.0812506,1.0816632,0.000412599999999985,-5.35987440430929e-06,4.87720216291645,1,1000,0.050972,1177.11684846582,6
1000_2500_3500,127,22,1,1.0897048,threshold_rising_edge,1.08997468033393,1.0897048,1.0902524,0.000547599999999981,-3.91966607038441e-06,4.96104424675853,1,1000,0.0509637999999999,1177.30624482476,6
1000_2500_3500,128,22,2,1.0982422,threshold_rising_edge,1.09842805994076,1.0982422,1.0986204,0.000378199999999884,-3.24005923912907e-06,4.86685272399558,1,1000,0.0509527999999999,1177.56040884898,6
1000_2500_3500,129,22,3,1.1067458,threshold_rising_edge,1.10693997246978,1.1067458,1.1071398,0.000394000000000005,-2.82753022107229e-06,4.85999185999186,1,1000,0.0509392000000002,1177.87479976128,6
1000_2500_3500,130,22,4,1.1151926,threshold_rising_edge,1.1154260821966,1.1151926,1.1156684,0.000475799999999804,-4.41780340043607e-06,4.85894528751672,1,1000,0.0509263999999998,1178.17085048227,6
1000_2500_3500,131,22,5,1.1237374,threshold_rising_edge,1.12392651030206,1.1237374,1.1241226,0.000385199999999974,-3.48969794261578e-06,4.86348043490901,1,1000,0.0509109999999999,1178.52723380016,6
1000_2500_3500,132,22,6,1.1322226,threshold_rising_edge,1.13242308472299,1.1322226,1.1326346,0.000412000000000079,-5.51527701331267e-06,4.86708529565673,1,1000,0.0508968000000001,1178.85603810063,6
1000_2500_3500,133,23,1,1.1406686,threshold_rising_edge,1.14093783615657,1.1406686,1.141215,0.000546400000000169,-3.96384342926659e-06,4.95825338682482,1,1000,0.0508820000000001,1179.19893085963,6
1000_2500_3500,134,23,2,1.149195,threshold_rising_edge,1.1493805132801,1.149195,1.1495726,0.000377599999999978,-3.28671990157403e-06,4.88196988196988,1,1000,0.0508678,1179.52811012074,6
1000_2500_3500,135,23,3,1.157685,threshold_rising_edge,1.15787906106362,1.157685,1.1580784,0.000393399999999877,-2.63893637786339e-06,4.85092156520728,1,1000,0.050856,1179.80179329873,6
1000_2500_3500,136,23,4,1.166119,threshold_rising_edge,1.16635215404151,1.166119,1.166594,0.000475000000000003,-4.34595848530783e-06,4.860224431653,1,1000,0.0508448000000001,1180.06167789036,6
1000_2500_3500,137,23,5,1.1746484,threshold_rising_edge,1.17483745535532,1.1746484,1.1750334,0.00038500000000008,-3.44464468104988e-06,4.88185359613931,1,1000,0.0508346000000002,1180.29845813678,6
1000_2500_3500,138,23,6,1.1831194,threshold_rising_edge,1.18331960041189,1.1831194,1.183531,0.000411600000000067,-5.59958810919525e-06,4.87801616373045,1,1000,0.0508302,1180.40062797313,6
1000_2500_3500,139,24,1,1.1915506,threshold_rising_edge,1.19181909812563,1.1915506,1.1920952,0.000544600000000006,-3.80187436688217e-06,4.94476423047852,1,1000,0.0508236,1180.55391589734,6
1000_2500_3500,140,24,2,1.2000628,threshold_rising_edge,1.20024816440881,1.2000628,1.2004398,0.000377000000000072,-3.13559119335949e-06,4.86301529158672,1,1000,0.0508188000000001,1180.66542303242,6
1000_2500_3500,141,24,3,1.208541,threshold_rising_edge,1.20873478837899,1.208541,1.2089338,0.000392799999999971,-2.61162100612111e-06,4.84208384208384,1,1000,0.050813,1180.80018892803,6
1000_2500_3500,142,24,4,1.2169638,threshold_rising_edge,1.21719650783532,1.2169638,1.217438,0.00047419999999998,-4.39216467951198e-06,4.85627071341357,1,1000,0.0508038,1181.0140186364,6
1000_2500_3500,143,24,5,1.225483,threshold_rising_edge,1.22567205516903,1.225483,1.225868,0.000384999999999858,-3.44483096492709e-06,4.87824873539159,1,1000,0.0507902,1181.33025662431,6
1000_2500_3500,144,24,6,1.2339496,threshold_rising_edge,1.23414955864634,1.2339496,1.2343606,0.000410999999999939,-5.54135365837816e-06,4.85487528344671,1,1000,0.0507739999999999,1181.70717296254,6
1000_2500_3500,145,25,1,1.2423742,threshold_rising_edge,1.2426425496092,1.2423742,1.2429182,0.0005440000000001,-3.65039080452156e-06,4.94813651956509,1,1000,0.050759,1182.05638408952,6
1000_2500_3500,146,25,2,1.2508816,threshold_rising_edge,1.25106709948309,1.2508816,1.2512586,0.000377000000000072,-3.00051690604874e-06,4.87673701959416,1,1000,0.0507423999999999,1182.44308507284,6
1000_2500_3500,147,25,3,1.259354,threshold_rising_edge,1.25954729985922,1.259354,1.2597462,0.000392199999999843,-2.80014078435364e-06,4.86068957497529,1,1000,0.0507245999999999,1182.85802155168,6
1000_2500_3500,148,25,4,1.2677676,threshold_rising_edge,1.26800024684954,1.2677676,1.2682414,0.000473799999999969,-4.2531504633736e-06,4.85848014419443,1,1000,0.0507093999999999,1183.21257991615,6
1000_2500_3500,149,25,5,1.2762732,threshold_rising_edge,1.27646185542994,1.2762732,1.2766574,0.000384199999999835,-3.44457005607701e-06,4.87603930461073,1,1000,0.0506997999999999,1183.43662105176,6
1000_2500_3500,150,25,6,1.2847236,threshold_rising_edge,1.28492327562652,1.2847236,1.2851338,0.000410200000000138,-5.42437347794689e-06,4.86580615152044,1,1000,0.0506934000000001,1183.58602895051,6
1000_2500_3500,151,26,1,1.2931332,threshold_rising_edge,1.29340137723458,1.2931332,1.2936776,0.000544400000000111,-4.02276541766611e-06,4.95174138031281,1,1000,0.0506862000000001,1183.75415793648,6
1000_2500_3500,152,26,2,1.301624,threshold_rising_edge,1.30180892502894,1.301624,1.302,0.000376000000000154,-3.07497106488697e-06,4.87743473457759,1,1000,0.0506810000000002,1183.87561413547,6
1000_2500_3500,153,26,3,1.3100786,threshold_rising_edge,1.31027175890909,1.3100786,1.3104706,0.000391999999999948,-2.84109090920026e-06,4.86464329321472,1,1000,0.0506762000000001,1183.98774967342,6
1000_2500_3500,154,26,4,1.318477,threshold_rising_edge,1.31870926502557,1.318477,1.31895,0.000473000000000168,-4.23497442536558e-06,4.86708529565672,1,1000,0.0506686000000001,1184.16534105935,6
1000_2500_3500,155,26,5,1.326973,threshold_rising_edge,1.3271612078707,1.326973,1.3273562,0.000383200000000139,-3.39212929922894e-06,4.86417814989244,1,1000,0.0506596000000001,1184.37571556033,6
1000_2500_3500,156,26,6,1.335417,threshold_rising_edge,1.33561681319644,1.335417,1.3358276,0.000410599999999928,-5.48680356282638e-06,4.85836385836386,1,1000,0.0506461999999999,1184.68907835139,6
1000_2500_3500,157,27,1,1.3438194,threshold_rising_edge,1.34408750467385,1.3438194,1.3443638,0.000544399999999889,-4.09532614864538e-06,4.96697482411768,1,1000,0.0506333999999999,1184.98856486035,6
1000_2500_3500,158,27,2,1.352305,threshold_rising_edge,1.35248957115769,1.352305,1.3526806,0.00037559999999992,-3.22884230796738e-06,4.86406186406187,1,1000,0.0506198,1185.30693523088,6
1000_2500_3500,159,27,3,1.3607548,threshold_rising_edge,1.36094790794199,1.3607548,1.3611466,0.000391800000000053,-2.79205801101412e-06,4.86522472236758,1,1000,0.0506063999999999,1185.62079104619,6
1000_2500_3500,160,27,4,1.3691456,threshold_rising_edge,1.36937756196345,1.3691456,1.369618,0.000472400000000039,-4.23803655102972e-06,4.84278155706727,1,1000,0.0505942000000001,1185.90668495598,6
1000_2500_3500,161,27,5,1.3776326,threshold_rising_edge,1.37782028686894,1.3776326,1.3780152,0.000382600000000011,-3.61313105567973e-06,4.88348159776731,1,1000,0.0505798,1186.24431096999,6
1000_2500_3500,162,27,6,1.3860632,threshold_rising_edge,1.386262753147,1.3860632,1.3864736,0.000410400000000033,-5.64685299764278e-06,4.8815047386476,1,1000,0.0505646,1186.60090260775,6
1000_2500_3500,163,28,1,1.3944528,threshold_rising_edge,1.39472056704704,1.3944528,1.3949962,0.000543399999999972,-3.93295296197138e-06,4.95592767021339,1,1000,0.0505529999999998,1186.87318260044,6
1000_2500_3500,164,28,2,1.4029248,threshold_rising_edge,1.40310914314755,1.4029248,1.4032994,0.000374600000000003,-2.95685245310651e-06,4.87848130705274,1,1000,0.0505414,1187.14558757771,6
1000_2500_3500,165,28,3,1.4113612,threshold_rising_edge,1.41155413543686,1.4113612,1.4117526,0.000391400000000042,-2.76456313597073e-06,4.853712425141,1,1000,0.0505314000000001,1187.38051983519,6
1000_2500_3500,166,28,4,1.4197398,threshold_rising_edge,1.41997147833521,1.4197398,1.4202112,0.0004713999999999,-4.02166478896682e-06,4.8410372696087,1,1000,0.0505229999999999,1187.57793480197,6
1000_2500_3500,167,28,5,1.4282124,threshold_rising_edge,1.42839972521873,1.4282124,1.428594,0.000381599999999871,-3.47478126849765e-06,4.86092214663643,1,1000,0.050516,1187.74249742656,6
1000_2500_3500,168,28,6,1.4366278,threshold_rising_edge,1.43682692562742,1.4366278,1.4370374,0.00040960000000001,-5.67437257559256e-06,4.88266759695331,1,1000,0.0505088,1187.91180942727,6
1000_2500_3500,169,29,1,1.4450058,threshold_rising_edge,1.4452730341726,1.4450058,1.445548,0.000542200000000159,-3.86582740397046e-06,4.95581138438281,1,1000,0.0504998000000001,1188.12351732086,6
1000_2500_3500,170,29,2,1.4534662,threshold_rising_edge,1.453650131102,1.4534662,1.4538402,0.000373999999999874,-3.06889800394394e-06,4.86406186406187,1,1000,0.0504912,1188.32588649111,6
1000_2500_3500,171,29,3,1.4618926,threshold_rising_edge,1.46208533182432,1.4618926,1.4622836,0.000390999999999808,-2.76817567557153e-06,4.86615500901215,1,1000,0.0504823999999999,1188.53303329477,6
1000_2500_3500,172,29,4,1.4702628,threshold_rising_edge,1.47049418100931,1.4702628,1.470734,0.000471200000000005,-4.21899068880904e-06,4.84417698703413,1,1000,0.0504705999999999,1188.81091169909,6
1000_2500_3500,173,29,5,1.4787284,threshold_rising_edge,1.47891555808081,1.4787284,1.4791096,0.000381199999999859,-3.44191919188219e-06,4.88499331356474,1,1000,0.0504616,1189.02294021593,6
1000_2500_3500,174,29,6,1.4871366,threshold_rising_edge,1.48733547964394,1.4871366,1.4875456,0.000409000000000104,-5.62035605655709e-06,4.87859759288331,1,1000,0.0504496000000001,1189.30576258285,6
1000_2500_3500,175,30,1,1.4955056,threshold_rising_edge,1.49577282657417,1.4955056,1.4960478,0.000542199999999937,-3.87342583385575e-06,4.96139310425025,1,1000,0.0504362,1189.62173994076,6
1000_2500_3500,176,30,2,1.5039574,threshold_rising_edge,1.50414114711249,1.5039574,1.504331,0.000373600000000085,-3.05288751190069e-06,4.85638699924414,1,1000,0.0504233999999999,1189.92372588917,6
1000_2500_3500,177,30,3,1.512375,threshold_rising_edge,1.51256748142193,1.512375,1.512765,0.00038999999999989,-2.5185780681003e-06,4.853712425141,1,1000,0.0504111999999999,1190.21169898753,6
1000_2500_3500,178,30,4,1.5207334,threshold_rising_edge,1.52096481297765,1.5207334,1.5212046,0.000471200000000005,-4.18702235283064e-06,4.84813070527356,1,1000,0.0504,1190.47619047619,6
1000_2500_3500,179,30,5,1.52919,threshold_rising_edge,1.52937682535809,1.52919,1.5295704,0.000380400000000058,-3.37464191391135e-06,4.8753415896273,1,1000,0.0503879999999999,1190.7597046916,6
1000_2500_3500,180,30,6,1.5375862,threshold_rising_edge,1.53778469635794,1.5375862,1.5379946,0.000408399999999975,-5.70364206486929e-06,4.90290133147276,1,1000,0.050379,1190.97242898827,6
1000_2500_3500,181,31,1,1.5459418,threshold_rising_edge,1.54620882521259,1.5459418,1.5464838,0.000542000000000042,-3.9747874067686e-06,4.9546485260771,1,1000,0.0503701999999999,1191.1804995811,6
1000_2500_3500,182,31,2,1.5543808,threshold_rising_edge,1.55456426297694,1.5543808,1.5547538,0.000373000000000179,-3.03702305637366e-06,4.88092330949474,1,1000,0.0503580000000001,1191.46908137734,6
1000_2500_3500,183,31,3,1.5627862,threshold_rising_edge,1.56297839995381,1.5627862,1.563176,0.000389799999999996,-2.70004619018493e-06,4.83057154485726,1,1000,0.0503466000000001,1191.73886617964,6
1000_2500_3500,184,31,4,1.5711334,threshold_rising_edge,1.57136442974484,1.5711334,1.571604,0.000470600000000099,-4.27025515503665e-06,4.853712425141,1,1000,0.0503360000000002,1191.98982835346,6
1000_2500_3500,185,31,5,1.579578,threshold_rising_edge,1.57976463565639,1.579578,1.5799584,0.000380400000000058,-3.56434360693214e-06,4.88348159776731,1,1000,0.0503252000000001,1192.2456343939,6
1000_2500_3500,186,31,6,1.5879652,threshold_rising_edge,1.58816351924518,1.5879652,1.5883728,0.000407599999999952,-5.48075481687782e-06,4.86836443979301,1,1000,0.0503148,1192.49206992774,6
1000_2500_3500,187,32,1,1.596312,threshold_rising_edge,1.59657828191803,1.596312,1.5968524,0.000540399999999996,-3.91808197464094e-06,4.95022966451538,1,1000,0.0503042,1192.74334946187,6
1000_2500_3500,188,32,2,1.6047388,threshold_rising_edge,1.60492180004132,1.6047388,1.6051112,0.00037240000000005,-3.19995867781309e-06,4.86627129484272,1,1000,0.0502940000000001,1192.98524674911,6
1000_2500_3500,189,32,3,1.6131328,threshold_rising_edge,1.61332468005065,1.6131328,1.613522,0.000389199999999867,-2.7199493535246e-06,4.86278271992558,1,1000,0.0502837999999999,1193.22724217343,6
1000_2500_3500,190,32,4,1.6214694,threshold_rising_edge,1.62170011851497,1.6214694,1.6219392,0.000469799999999854,-4.18148502667748e-06,4.84545613117042,1,1000,0.0502731999999999,1193.47883166379,6
1000_2500_3500,191,32,5,1.6299032,threshold_rising_edge,1.63008953882251,1.6299032,1.630283,0.00037979999999993,-3.56117748889773e-06,4.8737135879993,1,1000,0.0502644000000001,1193.68777902452,6
1000_2500_3500,192,32,6,1.63828,threshold_rising_edge,1.63847784241062,1.63828,1.6386866,0.000406600000000035,-5.4575893781994e-06,4.8761555904413,1,1000,0.0502552000000001,1193.9063022334,6
1000_2500_3500,193,33,1,1.6466162,threshold_rising_edge,1.64688215990063,1.6466162,1.6471558,0.000539599999999973,-3.84009937426377e-06,4.95860224431653,1,1000,0.0502442000000001,1194.16768502633,6
1000_2500_3500,194,33,2,1.6550328,threshold_rising_edge,1.65521578823391,1.6550328,1.655405,0.000372199999999934,-3.11176609413266e-06,4.86266643409501,1,1000,0.0502342,1194.40540508259,6
1000_2500_3500,195,33,3,1.6634166,threshold_rising_edge,1.66360832850177,1.6634166,1.6638056,0.000389000000000195,-2.77149822691669e-06,4.84917727774871,1,1000,0.0502228,1194.67652142055,6
1000_2500_3500,196,33,4,1.6717426,threshold_rising_edge,1.67197331289627,1.6717426,1.672212,0.000469400000000064,-3.9871037267325e-06,4.84068841211698,1,1000,0.0502116000000001,1194.94300121884,6
1000_2500_3500,197,33,5,1.6801676,threshold_rising_edge,1.68035368844689,1.6801676,1.6805468,0.000379199999999802,-3.51155311095752e-06,4.87906273620559,1,1000,0.0501981999999999,1195.26198150532,6
1000_2500_3500,198,33,6,1.6885352,threshold_rising_edge,1.68873272219219,1.6885352,1.6889416,0.000406399999999918,-5.67780780791338e-06,4.87696959125531,1,1000,0.050187,1195.52872257756,6
1000_2500_3500,199,34,1,1.6968604,threshold_rising_edge,1.69712597769479,1.6968604,1.6973992,0.00053879999999995,-3.8223052065689e-06,4.96627710913425,1,1000,0.0501782,1195.7383883838,6
