scenario,num_revs_high,method,target_snr_db,measured_snr_db,noise_ratio,repeat_id,seed,g_used_mm,gap_error_mm,f1_Hz,f2_Hz,A1_mm,A2_mm,mean_freq_error_Hz,mean_amp_error_mm,rmse,elapsed_s,is_success,f1_boundary_hit,f2_boundary_hit,freq_boundary_hit,a2_eta_dynamic,a2_cond_dynamic
noninteger_520_1270,2,A2_constrained_varpro,10,10.0085909888908,0.0451499315837114,2,20461432,NaN,NaN,519.998404315044,1274.99105916335,0.218744314061584,0.131362042303369,2.49632742415127,0.0249468218175234,0.0049535666926129,0.6463984,0,0,0,0,0.994578042588003,1.35850925594573
noninteger_520_1270,2,A3_physics_template,10,10.0085909888908,0.0451499315837114,2,20461432,NaN,NaN,519.030057268088,1271.27026051668,0.249209354552785,0.151445873536852,1.12010162429755,0.00111825949203337,0.00487442359933778,1.0908448,0,0,0,0,0.992815964400124,1.35307114166995
noninteger_520_1270,2,B_gap_library_joint,10,10.0085909888908,0.0451499315837114,2,20461432,0.9895986380429,0.0104013619571,519.181278955023,1271.48286766312,0.24885786656717,0.15226370345053,1.15079435405079,0.00170291844167997,0.00497587707511974,0.1517257,0,0,0,0,NaN,NaN
noninteger_520_1270,2,C_same_gap_direct,10,10.0085909888908,0.0451499315837114,2,20461432,1,0,519.185876560885,1271.2893549979,0.246365101890132,0.151109649332207,1.05173921850576,0.00237227372103746,0.00498513516168314,0.0640197,0,0,0,0,NaN,NaN
noninteger_520_1270,2,A_blind_transfer,10,10.0475692649506,0.0451499315837114,3,20461433,NaN,NaN,520.132048520822,1269.700515358,0.293359541497712,0.128377042011792,0.215766581409696,0.0324912497429598,0.00422256242761544,0.8706919,1,0,0,0,NaN,NaN
noninteger_520_1270,2,A4_sensorcv_alias,10,10.0475692649506,0.0451499315837114,3,20461433,NaN,NaN,520.131617895534,1269.70001684713,0.293344874514436,0.12838150642285,0.215800524204496,0.032481684045793,0.0042227219370125,1.5032558,1,0,0,0,NaN,NaN
noninteger_520_1270,2,A2_constrained_varpro,10,10.0475692649506,0.0451499315837114,3,20461433,NaN,NaN,520.577284872978,1269.75950920211,0.28588592919243,0.125072361382466,0.408887835431983,0.0304067839049818,0.00482839718730742,0.6047139,1,0,0,0,0.995337094102635,1.36251025279467
noninteger_520_1270,2,A3_physics_template,10,10.0475692649506,0.0451499315837114,3,20461433,NaN,NaN,520.733758772307,1270.03761291709,0.28790625121646,0.123710548169939,0.385685844697662,0.0320978515232604,0.0048229723684054,0.9437889,1,0,0,0,0.995609599773976,1.37336834314645
noninteger_520_1270,2,B_gap_library_joint,10,10.0475692649506,0.0451499315837114,3,20461433,0.993243700979744,0.0067562990202561,520.460844250669,1269.56593305077,0.283299341614284,0.129620545975078,0.447455599947716,0.0268393978196029,0.00492022539748644,0.1372198,1,0,0,0,NaN,NaN
noninteger_520_1270,2,C_same_gap_direct,10,10.0475692649506,0.0451499315837114,3,20461433,1,0,520.38822406913,1269.3164121856,0.282773517890494,0.126310121970922,0.535905941766714,0.0282316979597857,0.00491561542254753,0.0759788,1,0,0,0,NaN,NaN
noninteger_520_1270,4,A_blind_transfer,10,10.0155461952842,0.0495123410403175,1,20462431,NaN,NaN,519.929480945474,1319.62504990909,0.275990601337333,0.0956151130311612,24.8477844818099,0.040187744153086,0.00528915643169905,1.3234816,0,0,0,0,NaN,NaN
noninteger_520_1270,4,A4_sensorcv_alias,10,10.0155461952842,0.0495123410403175,1,20462431,NaN,NaN,520.115092497124,1318.06978424541,0.256229220908761,0.110601113468647,24.0924383712681,0.022814053720057,0.00539909280927561,1.9618019,0,0,0,0,NaN,NaN
noninteger_520_1270,4,A2_constrained_varpro,10,10.0155461952842,0.0495123410403175,1,20462431,NaN,NaN,519.999859009872,1320.00012173403,0.199178070153454,0.0845851510947704,25.0001313620774,0.0581183893758878,0.00578333022061538,0.9276264,0,0,0,0,0.994788524728446,1.40322846550136
noninteger_520_1270,4,A3_physics_template,10,10.0155461952842,0.0495123410403175,1,20462431,NaN,NaN,519.999854513517,1320.00012457276,0.19918334893527,0.0845903512006144,25.0001350296226,0.0581131499320579,0.00578614482676752,1.3551438,0,0,0,0,0.994799050626211,1.40319565615682
noninteger_520_1270,4,B_gap_library_joint,10,10.0155461952842,0.0495123410403175,1,20462431,0.991864929559118,0.00813507044088158,520.122321983221,1270.51400816213,0.258692323993174,0.14739705341236,0.318165072674958,0.00564763529040706,0.00545588229949063,0.2417865,1,0,0,0,NaN,NaN
noninteger_520_1270,4,C_same_gap_direct,10,10.0155461952842,0.0495123410403175,1,20462431,1,0,520.114680119798,1270.52892597997,0.259390560856632,0.149193951956018,0.321803049885943,0.005098304450307,0.0054514467931392,0.1364078,1,0,0,0,NaN,NaN
